Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2012-08-31,20.704782608695652,21.073260869565217,20.490000000000002,20.804782608695653,7947443.478260869,0.0,1.0,17.740045278444782,18.055760789951915,17.556017593861256,17.825726184222564,7947443.478260869
2012-09-30,23.329473684210527,23.689994736842106,23.064589473684215,23.423157894736843,9149515.789473685,0.0,1.0,19.988904365813795,20.29780206922789,19.761949174972578,20.069173845963316,9149515.789473685
2012-10-31,24.365714285714283,24.722547619047617,24.032619047619043,24.37857142857143,9665852.38095238,0.0,1.0,20.87676469921914,21.18250273133595,20.591365682116425,20.88778081567614,9665852.38095238
2012-11-30,25.037142857142857,25.381428571428575,24.74147619047619,25.087142857142858,8041295.238095238,0.0,1.0,21.45205078086962,21.747037899333094,21.19872090278671,21.494891233758523,8041295.238095238
2012-12-31,26.096000000000004,26.465250000000005,25.79775,26.1935,11182300.0,0.0,1.0,22.359289171762,22.675665916346397,22.1037458702799,22.442828054895447,11182300.0
2013-01-31,29.32095238095237,29.600714285714286,28.838204761904763,29.33238095238096,11941485.714285715,0.0,1.0,25.12245758266319,25.36216011668424,24.708835050042666,25.132249686180664,11941485.714285715
2013-02-28,27.835789473684205,28.106842105263162,27.47052631578947,27.771052631578947,10088368.421052631,0.0,1.0,23.849956551440684,24.082196901311942,23.536995769284005,23.794489438752947,10088368.421052631
2013-03-31,27.994249999999994,28.274,27.785874999999997,28.058500000000002,10710835.0,0.0,1.0,23.9857269656883,24.225419299601405,23.80718937827375,24.04077694765025,10710835.0
2013-04-30,28.92772727272727,29.284545454545448,28.703222727272728,29.08136363636364,11774563.636363637,0.0,1.0,24.78553874819023,25.09126379835168,24.59318122013268,24.917175776158,11774563.636363637
2013-05-31,32.40340909090909,32.90613636363635,32.12295454545455,32.51454545454545,12386750.0,0.0,1.0,27.763534411961135,28.19427569282559,27.523238417120822,27.858757054973136,12386750.0
2013-06-30,33.7925,34.06149500000001,33.171949999999995,33.6075,19742570.0,0.0,1.0,28.953720084946703,29.18419743744365,28.4220272241427,28.795210409257805,19742570.0
2013-07-31,35.912045454545456,36.232954545454554,35.56231818181818,35.901818181818186,11916468.181818182,0.0,1.0,30.769765828772368,31.044723644586227,30.470116333747818,30.76100300886313,11916468.181818182
2013-08-31,35.29590909090909,35.5886,34.94068181818182,35.221818181818186,11381845.454545455,0.0,1.0,30.24185461158263,30.49263483362082,29.937492666740184,30.178372849574497,11381845.454545455
2013-09-30,36.52499999999999,36.923,36.14724999999999,36.516999999999996,17564010.0,0.0,1.0,31.294950835323654,31.63596084031915,30.971291213748152,31.288096362861506,17564010.0
2013-10-31,35.559999999999995,35.875339130434774,35.141695652173915,35.50086956521739,18061121.739130434,0.0,1.0,30.468130094568476,30.738315517796572,30.109723140443386,30.417466602456393,18061121.739130434
2013-11-30,37.68050000000001,38.14,37.3125,37.6495,21675360.0,0.0,1.0,32.28499370158555,32.6786974636345,31.969687968323548,32.25843262079445,21675360.0
2013-12-31,40.413809523809526,40.82757619047619,39.99761904761905,40.40428571428572,26090690.476190478,0.0,1.0,34.62691805929509,34.981437087101526,34.27032228953453,34.618757973030625,26090690.476190478
2014-01-31,38.98880952380952,39.285033333333345,38.39238095238096,38.755714285714284,25746742.85714286,0.0,1.0,33.405965151962285,33.65977239509152,32.894939749644855,33.20624704063742,25746742.85714286
2014-02-28,35.96157894736843,36.31184210526315,35.48552631578948,35.92105263157895,30534021.05263158,0.0,1.0,30.812206574086424,31.11231522037632,30.404320367370683,30.77748325963963,30534021.05263158
2014-03-31,35.524761904761895,35.86930952380951,35.01533333333334,35.4147619047619,24322557.14285714,0.014285714285714285,1.0,30.58733270174409,30.884122441669337,30.148971120219574,30.493270413141186,24322557.14285714
2014-04-30,34.02428571428571,34.387142857142855,33.61004761904761,33.97809523809524,23534519.04761905,0.0,1.0,29.408863408092138,29.722498681453764,29.050817050746613,29.368938707939854,23534519.04761905
2014-05-31,34.37952380952381,34.685,34.101461904761905,34.389523809523816,12575504.761904761,0.0,1.0,29.715913163902947,29.979951258209432,29.475570584934335,29.724556655688623,12575504.761904761
2014-06-30,36.127142857142864,36.53990476190476,35.8604761904762,36.24285714285715,15516671.42857143,0.014285714285714285,1.0,31.434758019206996,31.793649356562057,31.202903432504428,31.53532961534176,15516671.42857143
2014-07-31,36.87318181818181,37.153631818181815,36.53022727272726,36.81454545454546,13886404.545454545,0.0,1.0,32.132901989145864,32.37729837477077,31.834036411172004,32.08180369947235,13886404.545454545
2014-08-31,34.09142857142857,34.299571428571426,33.81766666666666,34.08285714285714,9680833.333333334,0.0,1.0,29.708760647705134,29.89014542923271,29.470192560539576,29.701291130277816,9680833.333333334
2014-09-30,33.65095238095238,33.90380952380952,33.32637619047619,33.55380952380953,12460735.238095239,0.014285714285714285,1.0,29.53750930175391,29.759560407272424,29.252582274888045,29.452292984100435,12460735.238095239
2014-10-31,31.137826086956526,31.623260869565215,30.661521739130443,31.123043478260865,19452820.304347824,0.0,1.0,27.37976185060961,27.806608885618136,26.960943286478827,27.366763373950135,19452820.304347824
2014-11-30,31.719473684210524,32.009100000000004,31.430789473684214,31.785789473684208,9928840.789473685,0.0,1.0,27.891209652049582,28.14588059567394,27.637367109793367,27.949521703689005,9928840.789473685
2014-12-31,32.84590909090909,33.24931818181819,32.556209090909086,32.91227272727272,13508908.681818182,0.013636363636363636,1.0,29.08569164058491,29.4429315976225,28.829062657362048,29.144493392916498,13508908.681818182
2015-01-31,34.434,34.720005,33.87925499999999,34.263999999999996,16139594.85,0.0,1.0,30.556067183179245,30.80986250160661,30.063797174190103,30.405212463392257,16139594.85
2015-02-28,36.7121052631579,37.037894736842105,36.4051052631579,36.82947368421053,17145424.52631579,0.0,1.0,32.577613836818365,32.86671312953674,32.305187960497264,32.68176430899321,17145424.52631579
2015-03-31,37.89363636363637,38.153409090909086,37.619772727272725,37.88409090909091,13204432.590909092,0.013636363636363636,1.0,33.83369489153614,34.06567256469759,33.58914574181577,33.825185881800635,13204432.590909092
2015-04-30,36.39380952380952,36.58571428571429,36.08452380952381,36.34047619047618,18905612.285714287,0.0,1.0,32.55242799580228,32.72407713134752,32.275787515562754,32.50472401768557,18905612.285714287
2015-05-31,35.2555,35.479000000000006,35.025999999999996,35.264,12398721.35,0.0,1.0,31.534267509291443,31.734176992587003,31.328991328457853,31.541870330803903,12398721.35
2015-06-30,35.48545454545455,35.71132727272728,35.17363636363637,35.39,13725848.772727273,0.01636363636363636,1.0,31.99135080532255,32.19504177533495,31.710311811468184,31.905377534997317,13725848.772727273
2015-07-31,31.76409090909091,31.921136363636364,31.245863636363637,31.50045454545454,19177160.772727273,0.0,1.0,28.703692916414226,28.84560739821359,28.23539566402782,28.465457317445598,19177160.772727273
2015-08-31,30.536190476190477,30.870952380952385,29.971442857142854,30.484761904761914,18483628.14285714,0.0,1.0,27.59409790049576,27.896606256296053,27.083762431465424,27.54762435508124,18483628.14285714
2015-09-30,29.815714285714286,30.208571428571435,29.490238095238094,29.865238095238094,16957245.61904762,0.017142857142857144,1.0,27.17553993806814,27.533871628123382,26.87905248826258,27.221102946240997,16957245.61904762
2015-10-31,33.519999999999996,33.92681818181818,33.18289545454546,33.67227272727273,14741749.818181818,0.0,1.0,30.653909245620184,31.025942885981866,30.34562845377509,30.79316206072764,14741749.818181818
2015-11-30,35.680499999999995,36.03018000000001,35.416250000000005,35.73650000000001,10597657.7,0.0,1.0,32.629678067969856,32.9494590639428,32.38802247375284,32.680889849525855,10597657.7
2015-12-31,34.982272727272736,35.235913636363634,34.592954545454546,34.893181818181816,10844711.818181818,0.01636363636363636,1.0,32.152299061998406,32.385338609635646,31.79487656339264,32.07055322710832,10844711.818181818
2016-01-31,30.424210526315793,30.675263157894733,29.62631578947369,30.09684210526316,19831952.842105262,0.0,1.0,28.107859294316164,28.339798001083366,27.37071237721084,27.805415110649005,19831952.842105262
2016-02-29,28.841500000000007,29.268250000000002,28.358249999999998,28.840500000000002,16375095.8,0.0,1.0,26.6456486401125,27.039907973266644,26.19919094181889,26.6447247752427,16375095.8
2016-03-31,31.124545454545455,31.42409545454545,30.79004545454546,31.191363636363633,12241515.045454545,0.017272727272727273,1.0,29.01640951231791,29.295300778476363,28.704858704485364,29.078563721842457,12241515.045454545
2016-04-30,31.04047619047619,31.31285714285714,30.687866666666668,30.99285714285714,11871242.476190476,0.0,1.0,29.03402730216148,29.288801615528715,28.704210372857283,28.989486338286287,11871242.476190476
2016-05-31,30.988095238095234,31.239523809523813,30.695828571428564,30.961428571428563,10001735.61904762,0.0,1.0,28.985032241898665,29.220208531160665,28.711657622017146,28.960089302128527,10001735.61904762
2016-06-30,29.261818181818175,29.531818181818185,28.940227272727274,29.16727272727272,13797539.045454545,0.017272727272727273,1.0,27.63936400168959,27.894719619344677,27.3359407972211,27.550383570426177,13797539.045454545
2016-07-31,30.568999999999996,30.87575,30.315499999999997,30.665499999999998,14798374.05,0.0,1.0,28.96047227609076,29.251081222104403,28.720311337820355,29.05189448730614,14798374.05
2016-08-31,31.378260869565214,31.583630434782613,31.187169565217392,31.3891304347826,11404407.956521738,0.0,1.0,29.727150184336733,29.92171329074617,29.546114022807995,29.737447797674736,11404407.956521738
2016-09-30,31.626666666666665,31.872261904761917,31.351428571428578,31.600952380952375,14253622.42857143,0.018095238095238095,1.0,30.267915535138815,30.502768842788196,30.004563892801098,30.24321565570634,14253622.42857143
2016-10-31,31.90809523809524,32.192142857142855,31.6019761904762,31.89857142857144,11640912.238095239,0.0,1.0,30.589313733194906,30.861621486740805,30.295846777005522,30.58018354866701,11640912.238095239
2016-11-30,32.71857142857144,33.18809523809525,32.447857142857146,32.90761904761904,14969556.095238095,0.0,1.0,31.3662924365229,31.81641053375052,31.106766941316042,31.54752659940247,14969556.095238095
2016-12-31,36.00095238095238,36.37904761904762,35.69261904761905,36.0347619047619,14785647.42857143,0.018095238095238095,1.0,34.85308612850018,35.21855325213143,34.5547632285332,34.88546352929453,14785647.42857143
2017-01-31,36.968500000000006,37.3895,36.5505,36.963499999999996,14372358.85,0.0,1.0,35.82601288547554,36.234002158093645,35.420930899835454,35.821167407178244,14372358.85
2017-02-28,36.51842105263158,36.81973684210527,36.15552631578948,36.50105263157894,15149449.52631579,0.0,1.0,35.38984333118178,35.68184715487721,35.038163616879785,35.37301166972868,15149449.52631579
2017-03-31,36.30782608695652,36.664699999999996,35.9641347826087,36.26782608695652,17301696.47826087,0.01652173913043478,1.0,35.46371135588657,35.811991324694475,35.12791584350687,35.42421721162252,17301696.47826087
2017-04-30,34.13368421052632,34.38287894736841,33.76315789473684,34.01157894736841,13111571.47368421,0.0,1.0,33.41607233981053,33.66002811386821,33.05333580964711,33.29653416509774,13111571.47368421
2017-05-31,33.45909090909091,33.78363636363636,33.105454545454535,33.423181818181824,14578022.454545455,0.0,1.0,32.7556613973035,33.07338374803945,32.40945973221582,32.7205072436506,14578022.454545455
2017-06-30,34.36136363636364,34.60227272727272,34.10818636363636,34.437272727272735,11768999.681818182,0.017272727272727273,1.0,33.943643102041726,34.18140292536682,33.693951853797095,34.01850289557559,11768999.681818182
2017-07-31,35.672000000000004,35.984249999999996,35.486650000000004,35.75750000000001,10122020.4,0.0,1.0,35.308488066505745,35.6175561142398,35.12502685706626,35.3931167873425,10122020.4
2017-08-31,35.29652173913043,35.58,35.09229565217391,35.313043478260866,8338021.304347826,0.0,1.0,34.93683607914469,35.2174255832663,34.734691137617126,34.953189455151694,8338021.304347826
2017-09-30,38.569500000000005,38.90925,38.396249999999995,38.70399999999999,13262477.6,0.019,1.0,38.51267323679271,38.8517150040225,38.339772257978,38.64680128720835,13262477.6
2017-10-31,44.642727272727264,45.12727272727272,44.26340909090909,44.76363636363636,15952480.681818182,0.0,1.0,44.642727272727264,45.12727272727272,44.26340909090909,44.76363636363636,15952480.681818182
2017-11-30,43.455500000000015,43.821200000000005,42.936325000000004,43.409,12360241.9,0.0,1.0,43.455500000000015,43.821200000000005,42.936325000000004,43.409,12360241.9
2017-12-31,42.063250000000004,42.27111000000001,41.690005,41.900499999999994,11296392.1,0.0,1.0,42.063250000000004,42.27111000000001,41.690005,41.900499999999994,11296392.1
2018-01-31,43.56476190476191,43.967857142857135,43.02940476190476,43.482857142857135,12656088.80952381,0.0,1.0,43.56476190476191,43.967857142857135,43.02940476190476,43.482857142857135,12656088.80952381
2018-02-28,41.31263157894737,41.91473684210526,40.71579473684211,41.14684210526315,13857134.578947369,0.0,1.0,41.31263157894737,41.91473684210526,40.71579473684211,41.14684210526315,13857134.578947369
2018-03-31,37.543684210526315,37.76683157894737,36.87552631578947,37.23631578947369,13345370.52631579,0.0,1.0,37.44436448263685,37.66687349416842,36.77829449998947,37.13760830648421,13345370.52631579
