date,rating,tweet,boop
2018-01-08 19:42:51,-0.375,b'RT @SteveRattner: Trump loves to talk about jobs but note 2017 saw the least number of jobs created since\xe2\x80\xa62010!\nvia @thinkprogress https://\xe2\x80\xa6',0.13455301131616923
2018-01-08 19:26:37,-0.45,b'@MichaelWolffNYC on Katy Tur reiterates 100% are confused and concerned. \xe2\x80\x9cTrump can be depended on to do the wrong thing.\xe2\x80\x9d',0.13455301131616923
2018-01-07 23:08:41,-0.8,"b'@ezraklein @jaketapper Now that I\xe2\x80\x99ve finished @MichaelWolffNYC \xe2\x80\x98s book, all I can say is Holy crap....'",0.13455301131616923
2018-01-05 02:57:53,0.0,b'@tglocer You crack me up!',0.13455301131616923
2018-01-05 02:57:22,0.0,b'RT @MichaelWolffNYC: I kept waiting for that call to be made. https://t.co/RGm2SqLbKx',0.13455301131616923
2018-01-05 02:56:18,0.0,"b'RT @SteveRattner: Increase in Dow under:\n- Obama from Jan 20, 2009 to Jan 4, 2010: 33.2%\n- Trump from Jan 20, 2017 to Jan 4, 2018: 26.5%\xe2\x80\xa6'",0.13455301131616923
2018-01-05 02:54:32,0.0,"b'RT @MichaelWolffNYC: Here we go. You can buy it (and read it) tomorrow. Thank you, Mr. President.'",0.13455301131616923
2017-12-28 12:35:21,0.0,b'CNBC director accused of spying on teen nanny with bathroom cam https://t.co/AGZMo6Px1W',0.13455301131616923
2017-12-24 22:39:02,-0.24166666666666667,b'@joanwalsh @CNN My husband and I will watch CNN MORE and MSNBC LESS. Sorry about that @hardball @HardballChris. A**y L**k is an idiot.',0.13455301131616923
2017-12-18 14:37:16,0.0,b'DealBook Briefing: How Corporate America Feels About Taxes and Trump via @NYTimes https://t.co/Z6YVQuX7Rg',0.13455301131616923
2017-12-18 14:26:24,-0.2916666666666667,b'via @NYTimes NJ NY and CT are hard hit by Tax Plan https://t.co/gJ4M9PY0vF',0.13455301131616923
2017-12-16 10:32:01,-0.06666666666666667,b'RT @CGasparino: Perhaps we should pay less into the fed government so your social security check bounces https://t.co/sP5thy3wfK',0.13455301131616923
2017-12-16 10:27:27,0.65,"b'RT @adamfeuerstein: There are better sectors in which to invest, I guess. How does biotech become attractive again? https://t.co/UcLFrU9QL2'",0.13455301131616923
2017-12-14 08:25:29,0.5,"b'Kentucky Lawmaker Kills Himself Amid Sexual Assault Allegations, Officials Say via @NYTimes https://t.co/3QPJjPPW69'",0.13455301131616923
2017-12-14 06:55:02,0.13636363636363635,b'RT @CGasparino: Why should New Yorkers subsidize the rest of the country ? https://t.co/S3DnRo7Pak',0.13455301131616923
